centroid	uniref90	B32_SW	129_VTPPs	CC57c	B91_TPP	ATCC51146	129_MSG	CSUNSWCD	B91_SC	CAM	129_VTPP	B91_SCBr
PROKKA_B32_SW_01163 	No_Uniref	1	0	0	0	0	0	0	0	0	0	0
PROKKA_CC57c_00419 	UniRef90_M3JF15|1989	0	0	1	0	0	0	0	0	0	0	0
PROKKA_CSUNSWCD_00678 	UniRef90_M5IEJ8|1440	1	0	0	1	0	0	1	1	0	0	1
PROKKA_129_MSG_01350 	No_Uniref	0	1	0	0	0	1	0	0	0	1	0
PROKKA_CC57c_00959 	UniRef90_M3GZ44|228	0	0	1	0	0	0	0	0	0	0	0
PROKKA_ATCC51146_01056 	UniRef90_B9D467|1260	1	1	1	1	1	1	1	1	1	1	1
PROKKA_CSUNSWCD_00249 	UniRef90_B9D0S5|651	1	1	1	1	1	1	1	1	1	1	1
PROKKA_B32_SW_01162 	No_Uniref	1	0	0	0	0	0	0	0	0	0	0
PROKKA_B32_SW_01161 	No_Uniref	1	0	0	0	0	0	0	0	0	0	0
PROKKA_B32_SW_01160 	No_Uniref	1	0	0	0	0	0	0	0	0	0	0
PROKKA_B32_SW_01167 	No_Uniref	1	0	0	0	0	0	0	0	0	0	0
PROKKA_B32_SW_01166 	No_Uniref	1	0	0	0	0	0	0	0	0	0	0
PROKKA_CSUNSWCD_00241 	UniRef90_B9D1G9|1275	1	1	1	1	1	1	1	1	1	1	1
PROKKA_CAM_00347 	UniRef90_B9CY26|1182	1	1	1	1	1	1	1	1	1	1	1
PROKKA_CAM_00344 	UniRef90_B9D022|1083	1	1	1	1	1	1	1	1	1	1	1
PROKKA_B32_SW_01168 	No_Uniref	1	0	0	0	0	0	0	0	0	0	0
PROKKA_129_MSG_02223 	No_Uniref	0	1	0	0	0	1	0	0	0	1	0
PROKKA_129_MSG_02220 	No_Uniref	0	1	0	0	0	1	0	0	0	1	0
PROKKA_129_MSG_02221 	No_Uniref	0	1	0	0	0	1	0	0	0	1	0
PROKKA_B91_TPP_01306 	No_Uniref	0	0	0	1	0	0	0	0	0	0	0
PROKKA_CC57c_00411 	UniRef90_M3H0Q6|894	0	0	1	0	0	0	0	0	0	0	0
PROKKA_CC57c_00871 	UniRef90_M3GZE5|339	0	0	1	0	0	0	0	0	0	0	0
PROKKA_CAM_02226 	No_Uniref	0	0	0	0	0	0	0	0	1	0	0
PROKKA_B32_SW_01169 	No_Uniref	1	0	0	0	0	0	0	0	0	0	0
PROKKA_CC57c_00487 	UniRef90_B9D547|621	1	1	1	1	1	1	1	1	1	1	1
PROKKA_B91_SCBr_00150 	No_Uniref	0	0	0	1	0	0	0	1	0	0	1
PROKKA_CC57c_00485 	UniRef90_A0RLZ0|1806	1	1	1	1	1	1	1	1	1	1	1
PROKKA_CC57c_00484 	UniRef90_M3H0I7|1386	0	0	1	1	0	0	0	1	0	0	1
PROKKA_CC57c_00481 	UniRef90_M3JEV7|219	0	0	1	0	0	0	0	0	0	0	0
PROKKA_CC57c_00480 	UniRef90_M3IM39|366	0	0	1	0	0	0	0	0	0	0	0
PROKKA_129_MSG_00239 	UniRef90_M5IIB1|291	1	1	0	0	0	1	1	0	0	1	0
PROKKA_B32_SW_01207 	UniRef90_M5ICS5|219	1	1	0	0	0	1	1	0	0	1	0
PROKKA_129_MSG_01623 	UniRef90_B9D1Z0|636	1	1	1	1	1	1	1	1	1	1	1
PROKKA_129_MSG_01990 	UniRef90_W5ZRT2|1515	1	1	1	1	1	1	1	1	1	1	1
PROKKA_129_MSG_02088 	UniRef90_B9CYS7|2358	1	1	1	1	1	1	1	1	1	1	1
PROKKA_129_MSG_02089 	UniRef90_B9CYS8|939	1	1	1	1	1	1	1	1	1	1	1
PROKKA_129_MSG_01994 	UniRef90_C6REG8|852	1	1	1	1	1	1	1	1	1	1	1
PROKKA_ATCC51146_01233 	UniRef90_C6RDA5|918	1	1	1	1	1	1	1	1	1	1	1
PROKKA_129_MSG_02082 	UniRef90_B9CYS3|534	1	1	1	1	1	1	1	1	1	1	1
PROKKA_ATCC51146_00632 	UniRef90_B9D222|216	1	1	1	1	1	1	1	1	1	1	1
PROKKA_129_MSG_02080 	No_Uniref	0	1	0	0	0	1	0	0	0	1	0
PROKKA_B32_SW_00167 	UniRef90_M5IHR8|714	1	1	0	0	0	1	1	0	0	1	0
PROKKA_CC57c_00249 	UniRef90_B9CXQ2|648	1	1	1	1	1	1	1	1	1	1	1
PROKKA_CC57c_00248 	UniRef90_B9CXQ3|996	1	1	1	1	1	1	1	1	1	1	1
PROKKA_ATCC51146_00635 	UniRef90_B9D219|1089	1	1	1	1	1	1	1	1	1	1	1
PROKKA_129_MSG_02085 	UniRef90_B9CYS4|993	1	1	1	1	1	1	1	1	1	1	1
PROKKA_129_MSG_00971 	UniRef90_B9CXT0|888	1	1	1	1	1	1	1	1	1	1	1
PROKKA_ATCC51146_00495 	UniRef90_B9CZ22|555	1	1	1	1	1	1	1	1	1	1	1
PROKKA_ATCC51146_00494 	UniRef90_B9CZ21|222	0	0	0	0	1	0	0	0	0	0	0
PROKKA_ATCC51146_00492 	UniRef90_M3IMZ4|333	1	0	0	0	1	0	1	0	1	0	0
PROKKA_ATCC51146_00491 	UniRef90_B9CZ18|873	1	1	1	1	1	1	1	1	1	1	1
PROKKA_ATCC51146_00490 	UniRef90_M5ISJ0|876	1	1	1	1	1	1	1	1	1	1	1
PROKKA_129_MSG_00978 	UniRef90_B9D236|687	1	1	0	1	1	1	1	1	1	1	1
PROKKA_CAM_02301 	No_Uniref	0	0	0	0	0	0	0	0	1	0	0
PROKKA_ATCC51146_00498 	UniRef90_M3IJG2|684	1	1	1	0	1	1	1	0	1	1	0
PROKKA_CSUNSWCD_02101 	UniRef90_M5IS23|204	0	0	0	0	0	0	1	0	0	0	0
PROKKA_CC57c_00068 	UniRef90_B9D070|1341	1	1	1	1	1	1	1	1	1	1	1
PROKKA_ATCC51146_01547 	UniRef90_C6RIN4|1287	0	0	0	0	1	0	0	0	0	0	0
PROKKA_ATCC51146_01544 	UniRef90_C6RIN1|825	0	0	0	0	1	0	0	0	0	0	0
PROKKA_CC57c_00062 	UniRef90_B9D480|444	1	1	1	1	1	1	1	1	1	1	1
PROKKA_129_MSG_02155 	UniRef90_U2F442|816	1	1	1	0	0	1	1	0	0	1	0
PROKKA_129_MSG_02156 	UniRef90_M3IMX8|564	1	1	1	0	0	1	1	0	1	1	0
PROKKA_CC57c_00668 	UniRef90_M3JCH3|1167	0	0	1	0	0	0	0	0	1	0	0
PROKKA_B91_SCBr_00859 	UniRef90_B9D4G7|1818	1	1	1	1	1	1	1	1	1	1	1
PROKKA_B91_SCBr_00858 	UniRef90_M3JA02|516	1	1	1	1	1	1	1	1	1	1	1
PROKKA_129_MSG_02153 	UniRef90_A7ZC16|1248	0	1	0	0	0	1	0	0	0	1	0
PROKKA_B91_SCBr_00855 	No_Uniref	0	0	0	1	0	0	0	1	0	0	1
PROKKA_CC57c_00662 	UniRef90_M3H008|249	0	0	1	0	0	0	0	0	0	0	0
PROKKA_CC57c_00661 	UniRef90_M3I340|903	0	0	1	0	0	0	0	0	0	0	0
PROKKA_CC57c_00660 	UniRef90_M3JCI5|333	0	0	1	0	0	0	0	0	0	0	0
PROKKA_129_MSG_01753 	UniRef90_B9D1H6|879	1	1	1	1	1	1	1	1	1	1	1
PROKKA_129_MSG_02159 	UniRef90_B9D162|1002	1	1	1	0	0	1	1	0	1	1	0
PROKKA_B91_SCBr_00853 	UniRef90_M3GYT8|648	1	1	1	1	1	1	1	1	1	1	1
PROKKA_B91_SCBr_00852 	UniRef90_B9D4F1|264	0	0	0	1	0	0	0	1	1	0	1
PROKKA_B32_SW_00010 	No_Uniref	1	0	0	0	0	0	0	0	0	0	0
PROKKA_129_MSG_01198 	UniRef90_M5IQH0|318	0	1	0	0	0	1	0	0	0	1	0
PROKKA_CAM_01342 	UniRef90_U2F541|417	1	1	1	0	0	1	1	0	1	1	0
PROKKA_ATCC51146_00123 	UniRef90_C6RI03|1842	0	0	0	0	1	0	0	0	0	0	0
PROKKA_CAM_01344 	UniRef90_B9D136|285	0	0	0	0	0	0	0	0	1	0	0
PROKKA_B32_SW_00017 	No_Uniref	1	0	0	0	0	0	1	0	0	0	0
PROKKA_B32_SW_00018 	UniRef90_M5IQB7|468	1	0	0	0	0	0	1	0	0	0	0
PROKKA_CAM_01348 	UniRef90_B9D5S8|984	1	1	1	0	0	1	1	0	1	1	0
PROKKA_129_MSG_01193 	UniRef90_C6RJ90|144	1	1	1	1	1	1	1	1	1	1	1
PROKKA_ATCC51146_00129 	UniRef90_C6RHZ3|363	0	0	0	0	1	0	0	0	0	0	0
PROKKA_ATCC51146_00128 	UniRef90_B9D2K1|1176	1	1	1	1	1	1	1	1	1	1	1
PROKKA_B91_SCBr_00297 	UniRef90_U2GC81|150	0	0	0	1	0	0	0	1	0	0	1
PROKKA_129_MSG_01524 	UniRef90_B9D5P3|1338	1	1	1	1	1	1	1	1	1	1	1
PROKKA_B91_SCBr_00295 	UniRef90_U2G5Z9|2046	0	0	0	1	0	0	0	1	0	0	1
PROKKA_B91_SCBr_00294 	UniRef90_M5IR47|222	0	0	0	1	0	0	1	1	0	0	1
PROKKA_B91_SCBr_00293 	UniRef90_U2F0S9|291	0	0	0	1	0	0	0	1	0	0	1
PROKKA_B91_SCBr_01663 	UniRef90_B9CYW9|678	1	1	1	1	1	1	1	1	1	1	1
PROKKA_B32_SW_02288 	No_Uniref	1	0	0	0	0	0	0	0	0	0	0
PROKKA_B91_SCBr_00299 	No_Uniref	0	0	0	1	0	0	0	1	0	0	1
PROKKA_B91_SCBr_00298 	UniRef90_U2F997|339	0	0	0	1	0	0	0	1	0	0	1
PROKKA_B91_SCBr_01108 	UniRef90_B9D0D2|1233	1	1	1	1	1	1	1	1	1	1	1
PROKKA_ATCC51146_01902 	UniRef90_B9D2C1|552	1	1	1	1	1	1	1	1	1	1	1
PROKKA_CAM_00832 	UniRef90_A7ZEZ6|996	1	1	1	1	1	1	1	1	1	1	1
PROKKA_129_MSG_01174 	UniRef90_M5IJY4|174	0	1	0	0	0	1	0	0	0	1	0
PROKKA_129_MSG_01173 	UniRef90_M5IFP8|183	0	1	0	0	0	1	0	0	0	1	0
PROKKA_129_MSG_01172 	UniRef90_M5IRN9|348	0	1	0	0	0	1	1	0	0	1	0
PROKKA_129_MSG_01171 	UniRef90_B9D0S8|216	0	1	0	0	0	1	0	0	0	1	0
PROKKA_B91_SCBr_00456 	UniRef90_M3JCQ7|708	1	1	1	1	1	1	1	1	1	1	1
PROKKA_CAM_00838 	UniRef90_B9CZC0|1023	1	0	0	1	1	0	1	1	1	0	1
PROKKA_B91_SCBr_01101 	No_Uniref	0	0	0	1	0	0	0	1	0	0	1
PROKKA_B32_SW_02338 	No_Uniref	1	0	0	0	0	0	0	0	0	0	0
PROKKA_B32_SW_02285 	No_Uniref	1	0	0	0	0	0	0	0	0	0	0
PROKKA_B91_SCBr_01107 	No_Uniref	0	0	0	1	0	0	0	1	0	0	1
PROKKA_129_MSG_01578 	UniRef90_M5ILC2|732	1	1	1	0	0	1	1	0	0	1	0
PROKKA_129_MSG_00578 	UniRef90_A7ZEU6|1320	1	1	0	0	0	1	1	0	0	1	0
PROKKA_129_MSG_01399 	UniRef90_M5IHU9|582	1	1	0	0	0	1	1	0	0	1	0
PROKKA_ATCC51146_00015 	UniRef90_C6RJ40|591	0	0	1	0	1	0	0	0	0	0	0
PROKKA_ATCC51146_00014 	UniRef90_C6RJ39|921	1	1	1	1	1	1	1	1	1	1	1
PROKKA_B32_SW_02277 	No_Uniref	1	0	0	0	0	0	0	0	0	0	0
PROKKA_129_MSG_00575 	UniRef90_B9D374|1512	1	1	1	1	1	1	1	1	1	1	1
PROKKA_129_MSG_01570 	UniRef90_B9D1B2|996	1	1	1	1	0	1	1	1	1	1	1
PROKKA_CC57c_00027 	UniRef90_M5IGI6|717	1	1	1	1	1	1	1	1	1	1	1
PROKKA_129_MSG_01574 	No_Uniref	0	1	0	0	0	1	0	0	0	1	0
PROKKA_CAM_01125 	UniRef90_M3I3S3|822	0	0	1	0	0	0	0	0	1	0	0
PROKKA_129_MSG_01284 	UniRef90_C6RHW1|1845	1	1	1	1	1	1	1	1	1	1	1
PROKKA_CAM_01127 	UniRef90_M3JF11|390	0	0	1	0	0	0	0	0	1	0	0
PROKKA_CAM_01126 	UniRef90_M3JD56|825	0	0	1	0	0	0	0	0	1	0	0
PROKKA_CAM_01121 	UniRef90_C6RDJ6|192	1	1	1	1	1	1	1	1	1	1	1
PROKKA_CAM_01120 	UniRef90_M3JF96|978	1	1	1	1	1	1	1	1	1	1	1
PROKKA_129_MSG_01283 	UniRef90_C6RHW2|2262	1	1	1	0	1	1	1	0	0	1	0
PROKKA_129_MSG_00379 	UniRef90_M3JEX0|330	1	1	1	1	1	1	1	1	1	1	1
PROKKA_129_MSG_00377 	UniRef90_B9D3M3|228	1	1	1	1	1	1	1	1	1	1	1
PROKKA_129_MSG_00806 	UniRef90_B9CZM9|1071	0	1	1	0	0	1	1	0	0	1	0
PROKKA_CAM_01129 	UniRef90_M3H0P0|2262	0	0	1	0	0	0	0	0	1	0	0
PROKKA_ATCC51146_00609 	UniRef90_M3HYS9|513	0	0	1	0	1	0	0	0	0	0	0
PROKKA_129_MSG_00371 	UniRef90_M3IKY4|627	1	1	1	1	1	1	1	1	1	1	1
PROKKA_B91_SCBr_00072 	No_Uniref	0	0	0	1	0	0	0	1	0	0	1
PROKKA_B91_SCBr_00071 	No_Uniref	0	0	0	1	0	0	0	1	0	0	1
PROKKA_B91_SCBr_00070 	UniRef90_C6RES5|354	0	0	0	1	0	0	0	1	0	0	1
PROKKA_ATCC51146_00995 	UniRef90_C6RF57|249	0	0	0	0	1	0	0	0	0	0	0
PROKKA_CSUNSWCD_02000 	UniRef90_M5IRW1|1005	1	0	0	0	0	0	1	0	1	0	0
PROKKA_CC57c_01042 	UniRef90_M3I216|528	0	0	1	1	0	0	0	1	0	0	1
PROKKA_CC57c_01043 	UniRef90_M3GYW9|999	0	0	1	1	0	0	0	1	0	0	1
PROKKA_CC57c_01044 	UniRef90_M5IT40|450	0	0	1	1	0	0	0	1	0	0	1
PROKKA_CC57c_01045 	UniRef90_B9D4P0|630	1	1	1	1	1	1	1	1	1	1	1
PROKKA_B91_SCBr_01075 	UniRef90_B9D198|636	0	0	0	1	0	0	0	1	0	0	1
PROKKA_B91_SCBr_01076 	UniRef90_A7ZFY2|747	1	1	1	1	0	1	1	1	1	1	1
PROKKA_129_MSG_00397 	UniRef90_C6RH66|1551	1	1	1	1	1	1	1	1	1	1	1
PROKKA_CAM_01659 	UniRef90_M5IGD0|174	1	1	1	0	1	1	1	0	1	1	0
PROKKA_B91_SCBr_01073 	No_Uniref	0	0	0	1	0	0	0	1	0	0	1
PROKKA_CAM_01657 	UniRef90_M5IR01|471	0	0	0	0	0	0	0	0	1	0	0
PROKKA_B91_SCBr_01813 	UniRef90_B9D2N0|2565	0	0	0	1	0	0	0	1	1	0	1
PROKKA_B91_SCBr_01816 	UniRef90_B9D2N7|1542	1	1	1	1	1	1	1	1	1	1	1
PROKKA_129_MSG_01371 	No_Uniref	0	1	0	0	0	1	0	0	0	1	0
PROKKA_129_MSG_00719 	UniRef90_C6RHN4|1515	1	1	1	1	1	1	1	1	1	1	1
PROKKA_129_MSG_01373 	UniRef90_U2FBE4|1476	0	1	0	0	0	1	0	0	0	1	0
PROKKA_129_MSG_01372 	No_Uniref	0	1	0	0	0	1	0	0	1	1	0
PROKKA_129_MSG_01375 	No_Uniref	0	1	0	0	0	1	0	0	0	1	0
PROKKA_129_MSG_01374 	UniRef90_U2GSN0|1671	0	1	0	0	0	1	0	0	0	1	0
PROKKA_129_MSG_01377 	UniRef90_UPI0002D6C2F3|2610	0	1	0	0	0	1	0	0	0	1	0
PROKKA_129_MSG_01376 	No_Uniref	0	1	0	0	0	1	0	0	1	1	0
PROKKA_129_MSG_00710 	No_Uniref	0	1	0	0	0	1	0	0	0	1	0
PROKKA_129_MSG_01378 	No_Uniref	0	1	0	0	0	1	0	0	0	1	0
PROKKA_CAM_00275 	UniRef90_A7ZB33|588	1	1	1	1	1	1	1	1	1	1	1
PROKKA_129_MSG_00715 	UniRef90_B9D3S5|1827	1	1	1	1	1	1	1	1	1	1	1
PROKKA_CAM_00343 	No_Uniref	0	0	0	0	0	0	0	0	1	0	0
PROKKA_CAM_01016 	UniRef90_B9D0D9|573	1	1	1	1	1	1	1	1	1	1	1
PROKKA_CAM_02054 	UniRef90_B9D5U1|690	1	1	1	1	1	1	1	1	1	1	1
PROKKA_CAM_01005 	No_Uniref	0	0	0	0	0	0	0	0	1	0	0
PROKKA_CAM_02051 	UniRef90_M3IM14|723	1	1	1	1	1	1	1	1	1	1	1
PROKKA_CAM_02053 	No_Uniref	0	0	0	0	1	0	0	0	1	0	0
PROKKA_CC57c_00828 	UniRef90_M3GZF9|1080	0	0	1	0	0	0	0	0	0	0	0
PROKKA_CAM_02058 	UniRef90_B9D5T4|765	1	1	1	1	1	1	1	1	1	1	1
PROKKA_CSUNSWCD_00010 	UniRef90_M5IPN4|306	0	0	0	0	0	0	1	0	0	0	0
PROKKA_CSUNSWCD_02107 	UniRef90_M5ISG0|459	0	0	0	0	0	0	1	0	0	0	0
PROKKA_129_VTPPs_00649 	UniRef90_M5IKB0|633	1	1	0	0	0	1	1	0	1	1	0
PROKKA_ATCC51146_01648 	UniRef90_C6RGS9|165	0	0	0	0	1	0	0	0	0	0	0
PROKKA_B32_SW_02229 	No_Uniref	1	0	0	0	0	0	0	0	0	0	0
PROKKA_CSUNSWCD_01100 	UniRef90_M5IQL2|2367	0	0	0	0	0	0	1	0	0	0	0
PROKKA_129_MSG_00020 	UniRef90_C6RF90|552	1	1	1	1	1	1	1	1	1	1	1
PROKKA_B91_SCBr_01254 	UniRef90_C6RGF2|462	1	1	1	1	1	1	1	1	1	1	1
PROKKA_CAM_02279 	No_Uniref	0	0	0	0	0	0	0	0	1	0	0
PROKKA_B91_SCBr_01256 	UniRef90_M3IME1|207	1	1	1	1	1	1	1	1	1	1	1
PROKKA_B91_SCBr_01257 	No_Uniref	0	0	0	1	0	0	0	1	0	0	1
PROKKA_CAM_02274 	No_Uniref	0	0	0	0	0	0	0	0	1	0	0
PROKKA_B32_SW_02220 	No_Uniref	1	0	0	0	0	0	0	0	0	0	0
PROKKA_B32_SW_02223 	No_Uniref	1	0	0	0	0	0	0	0	0	0	0
PROKKA_B32_SW_02222 	No_Uniref	1	0	0	0	0	0	0	0	0	0	0
PROKKA_CAM_00746 	UniRef90_C6RHM3|633	1	1	1	1	1	1	1	1	1	1	1
PROKKA_B32_SW_02224 	No_Uniref	1	0	0	0	0	0	0	0	0	0	0
PROKKA_CAM_02272 	No_Uniref	0	0	0	0	0	0	0	0	1	0	0
PROKKA_CAM_02273 	No_Uniref	0	0	0	0	0	0	0	0	1	0	0
PROKKA_129_MSG_00156 	No_Uniref	0	1	0	0	0	1	0	0	0	1	0
PROKKA_B32_SW_00537 	UniRef90_C6RFK3|333	1	1	1	1	1	1	1	1	1	1	1
PROKKA_129_MSG_00154 	No_Uniref	0	1	0	0	0	1	0	0	0	1	0
PROKKA_129_MSG_00155 	No_Uniref	0	1	0	0	0	1	0	0	0	1	0
PROKKA_129_MSG_00152 	No_Uniref	0	1	0	0	0	1	0	0	0	0	0
PROKKA_129_MSG_00621 	UniRef90_M3IKQ1|450	1	1	0	0	1	1	1	0	1	1	0
PROKKA_129_MSG_00150 	No_Uniref	0	1	0	0	0	1	0	0	0	1	0
PROKKA_129_MSG_00623 	UniRef90_C6RIR7|522	1	1	0	0	1	1	1	0	1	1	0
PROKKA_CC57c_01444 	UniRef90_M3GXT7|396	0	0	1	0	0	0	0	0	0	0	0
PROKKA_CC57c_01445 	UniRef90_M3JBZ9|540	0	0	1	0	0	0	0	0	0	0	0
PROKKA_129_MSG_00628 	No_Uniref	0	1	0	0	0	1	0	0	0	1	0
PROKKA_CC57c_01441 	UniRef90_M3JC22|456	0	0	1	0	0	0	0	0	1	0	0
PROKKA_CC57c_01442 	UniRef90_B9D246|432	0	0	1	0	0	0	0	0	1	0	0
PROKKA_CC57c_01443 	UniRef90_M3I0W0|1038	0	0	1	0	0	0	0	0	0	0	0
PROKKA_ATCC51146_01605 	UniRef90_C6RIV4|417	0	0	0	0	1	0	0	0	0	0	0
PROKKA_CC57c_00102 	UniRef90_M3I4P7|423	0	0	1	0	0	0	0	0	0	0	0
PROKKA_CAM_02074 	No_Uniref	0	0	0	0	0	0	0	0	1	0	0
PROKKA_B91_SCBr_00671 	No_Uniref	0	0	0	1	0	0	0	1	0	0	1
PROKKA_CAM_02075 	No_Uniref	0	1	0	0	0	1	0	0	1	1	0
PROKKA_B32_SW_02278 	No_Uniref	1	0	0	0	0	0	0	0	0	0	0
PROKKA_B91_SCBr_00676 	UniRef90_B9CY14|576	1	1	1	1	1	1	1	1	1	1	1
PROKKA_CSUNSWCD_01618 	UniRef90_B9D357|708	1	1	1	1	1	1	1	1	1	1	1
PROKKA_B91_TPP_01171 	No_Uniref	0	0	0	1	0	0	0	1	0	0	1
PROKKA_CSUNSWCD_01614 	UniRef90_M5IR42|630	0	0	0	0	0	0	1	0	0	0	0
PROKKA_ATCC51146_01344 	UniRef90_B9D4J9|342	0	0	1	1	1	0	0	1	1	0	1
PROKKA_B91_SCBr_01492 	UniRef90_M3JG69|1161	0	0	0	1	0	0	0	1	0	0	1
PROKKA_B91_SCBr_01490 	UniRef90_M5IQM6|1095	1	1	1	1	1	1	1	1	1	1	1
PROKKA_B32_SW_01996 	UniRef90_C6RI42|1002	1	0	0	0	1	0	1	0	0	0	0
PROKKA_B32_SW_01997 	UniRef90_C6RI43|1134	1	1	1	1	1	1	1	1	0	1	1
PROKKA_B32_SW_01626 	No_Uniref	1	0	0	1	0	0	0	1	0	0	1
PROKKA_B32_SW_01627 	No_Uniref	1	0	0	0	0	0	0	0	0	0	0
PROKKA_CAM_01903 	UniRef90_B9D1A3|780	0	0	1	1	0	0	0	1	1	0	1
PROKKA_CAM_02305 	No_Uniref	0	0	0	0	0	0	0	0	1	0	0
PROKKA_CSUNSWCD_00742 	UniRef90_M3GXW6|813	1	1	1	1	1	1	1	1	1	1	1
PROKKA_CAM_01900 	UniRef90_M5IHD0|633	0	0	0	0	0	0	0	0	1	0	0
PROKKA_CAM_02308 	UniRef90_U2G8Y3|1581	0	0	0	0	0	0	0	0	1	0	0
PROKKA_CAM_02309 	UniRef90_U2EX85|1299	0	0	0	0	0	0	0	0	1	0	0
PROKKA_B32_SW_02087 	UniRef90_M5IK06|297	1	1	0	0	0	1	1	0	0	1	0
PROKKA_B32_SW_02081 	No_Uniref	1	0	0	0	0	0	0	0	0	0	0
PROKKA_B32_SW_01629 	No_Uniref	1	0	0	0	0	0	0	0	0	0	0
PROKKA_CAM_01909 	No_Uniref	0	0	0	0	0	0	0	0	1	0	0
PROKKA_B32_SW_02082 	No_Uniref	1	0	0	0	0	0	0	0	0	0	0
PROKKA_CSUNSWCD_01291 	UniRef90_B9D4B4|1032	0	1	0	0	0	1	1	0	0	1	0
PROKKA_ATCC51146_00732 	UniRef90_A7ZEM7|1341	1	1	1	1	1	1	1	1	1	1	1
PROKKA_B32_SW_01821 	UniRef90_C6RE09|180	1	1	1	1	1	1	1	1	1	1	1
PROKKA_129_MSG_01138 	UniRef90_M5IR53|237	0	1	0	0	0	1	1	0	0	1	0
PROKKA_CC57c_00244 	No_Uniref	0	0	1	0	0	0	0	0	0	0	0
PROKKA_CAM_00384 	No_Uniref	0	0	0	0	0	0	0	0	1	0	0
PROKKA_CSUNSWCD_01929 	UniRef90_M5IRR5|825	1	0	0	0	0	0	1	0	1	0	0
PROKKA_B32_SW_00925 	No_Uniref	1	1	0	0	0	1	0	0	0	1	0
PROKKA_CC57c_01996 	UniRef90_M3II06|1086	0	0	1	0	0	0	0	0	0	0	0
PROKKA_CC57c_01994 	UniRef90_B9CXW3|1977	1	1	1	0	0	1	1	0	0	1	0
PROKKA_ATCC51146_01839 	UniRef90_M5IHG5|3306	1	1	0	0	1	1	1	0	1	1	0
PROKKA_CC57c_01224 	UniRef90_B9D0U2|1923	1	1	1	1	1	1	1	1	1	1	1
PROKKA_B91_SCBr_01659 	UniRef90_C6RE08|411	1	1	0	1	1	1	1	1	1	1	1
PROKKA_CC57c_01991 	UniRef90_C6RDT3|855	0	0	1	1	1	0	0	1	1	0	1
PROKKA_CC57c_01228 	UniRef90_B9D0V2|681	1	1	1	1	1	1	1	1	1	1	1
PROKKA_B91_SCBr_01655 	No_Uniref	0	0	0	1	0	0	0	1	0	0	1
PROKKA_B91_SCBr_01657 	UniRef90_M3HZS7|579	1	1	1	1	1	1	1	1	1	1	1
PROKKA_ATCC51146_01836 	UniRef90_A7H0G8|585	1	1	1	1	1	1	1	1	1	1	1
PROKKA_CAM_00692 	UniRef90_M3H190|627	0	0	1	0	0	0	0	0	1	0	0
PROKKA_B32_SW_02153 	UniRef90_B9CY13|612	1	1	1	1	1	1	1	1	1	1	1
PROKKA_CAM_01839 	UniRef90_B9D1Y3|852	1	1	1	1	1	1	1	1	1	1	1
PROKKA_B32_SW_02150 	UniRef90_B9CY16|645	1	0	0	0	0	0	1	0	0	0	0
PROKKA_ATCC51146_00734 	UniRef90_C6RCQ5|756	0	0	0	0	1	0	0	0	1	0	0
PROKKA_CAM_00524 	UniRef90_M3ILF9|117	0	0	0	0	0	0	0	0	1	0	0
PROKKA_CAM_00525 	UniRef90_C6RDP8|1263	0	0	0	0	1	0	0	0	1	0	0
PROKKA_CAM_00385 	UniRef90_C6RJ40|591	0	0	0	0	0	0	0	0	1	0	0
PROKKA_CAM_01837 	UniRef90_B9D1Y1|1917	1	1	1	1	1	1	1	1	1	1	1
PROKKA_CSUNSWCD_00521 	UniRef90_B9D4Y6|936	1	1	1	1	1	1	1	1	1	1	1
PROKKA_B32_SW_01199 	No_Uniref	1	1	0	0	0	1	0	0	0	1	0
PROKKA_CAM_00599 	UniRef90_C6RGY4|1281	1	1	0	0	1	1	1	0	1	1	0
PROKKA_B32_SW_01197 	UniRef90_J4V816|321	1	1	0	0	0	1	0	0	0	1	0
PROKKA_B32_SW_01194 	No_Uniref	1	0	0	0	0	0	0	0	0	0	0
PROKKA_B32_SW_01195 	No_Uniref	1	0	0	0	0	0	0	0	0	0	0
PROKKA_B91_SCBr_00822 	No_Uniref	0	0	0	1	0	0	0	1	0	0	1
PROKKA_B32_SW_01190 	UniRef90_M5IPR1|246	1	0	0	0	0	0	0	0	0	0	0
PROKKA_B32_SW_01191 	UniRef90_M5IH36|267	1	0	0	0	0	0	1	0	0	0	0
PROKKA_129_MSG_00127 	UniRef90_C6RGN4|471	1	1	1	1	1	1	1	1	1	1	1
PROKKA_129_MSG_01628 	UniRef90_M3IHR6|462	1	1	1	0	1	1	1	0	1	1	0
PROKKA_CC57c_01530 	UniRef90_M3J9W4|984	0	0	1	0	0	0	0	0	0	0	0
PROKKA_129_MSG_01762 	UniRef90_M5IQN9|162	0	1	0	0	0	1	0	0	0	1	0
PROKKA_CC57c_01533 	UniRef90_B9D3N9|1578	1	1	1	1	1	1	1	1	1	1	1
PROKKA_CSUNSWCD_01358 	UniRef90_C8PGN7|333	1	1	0	0	0	1	1	0	0	0	0
PROKKA_ATCC51146_00637 	UniRef90_C6RG27|2097	0	0	0	0	1	0	0	0	0	0	0
PROKKA_CC57c_00106 	UniRef90_M3JE35|432	0	0	1	0	0	0	0	0	0	0	0
PROKKA_CC57c_01538 	UniRef90_C6RIG8|123	0	0	1	0	1	0	0	0	0	0	0
